Time [s],T1,T2,T3,T4,T5
41.644112250,0,0,0,0,0
41.678445917,0,0,0,1,0
41.678887667,0,0,0,0,0
41.728923875,0,0,0,1,0
41.729359542,0,0,0,0,0
41.779406625,0,0,0,1,0
41.779842292,0,0,0,0,0
41.829878500,0,0,0,1,0
41.830320250,0,0,0,0,0
41.880356417,0,0,0,1,0
41.880792125,0,0,0,0,0
41.930839500,0,0,0,1,0
41.931275167,0,0,0,0,0
41.981322250,0,0,0,1,0
41.981764000,0,0,0,0,0
42.031802250,1,0,0,0,0
42.092692250,0,0,0,0,0
42.092702792,0,1,0,0,0
42.092819667,0,0,0,0,0
42.092833417,0,0,1,0,0
42.092948625,0,0,0,0,0
42.092966500,0,0,0,1,0
42.093408250,0,0,0,0,0
42.093425125,0,0,0,0,1
42.148940250,0,0,0,0,0
42.148958125,0,0,0,1,0
42.149393792,0,0,0,0,0
42.183237792,0,0,0,1,0
42.183679542,0,0,0,0,0
42.233726917,0,0,0,1,0
42.234162625,0,0,0,0,0
42.284198792,0,0,0,1,0
42.284634500,0,0,0,0,0
42.334681542,0,0,0,1,0
42.335123292,0,0,0,0,0
42.385170375,0,0,0,1,0
42.385606042,0,0,0,0,0
42.435642250,0,0,0,1,0
42.436077917,0,0,0,0,0
42.486125292,0,0,0,1,0
42.486567042,0,0,0,0,0
42.536601417,0,0,0,1,0
42.537043167,0,0,0,0,0
42.537054042,1,0,0,0,0
42.559106167,0,0,0,0,0
42.559116750,0,1,0,0,0
42.559227667,0,0,0,0,0
42.559247500,0,0,1,0,0
42.559364875,0,0,0,0,0
42.559381750,0,0,0,0,1
42.614908125,0,0,0,0,0
42.614926000,0,0,0,1,0
42.615361667,0,0,0,0,0
42.637557250,0,0,0,1,0
42.637992917,0,0,0,0,0
42.688040000,0,0,0,1,0
42.688481750,0,0,0,0,0
42.738517917,0,0,0,1,0
42.738953625,0,0,0,0,0
42.789001000,0,0,0,1,0
42.789436667,0,0,0,0,0
42.839483750,0,0,0,1,0
42.839925500,0,0,0,0,0
42.889966500,0,0,0,1,0
42.890408250,0,0,0,0,0
42.940444417,0,0,0,1,0
42.940880125,0,0,0,0,0
42.990927167,0,0,0,1,0
42.991368917,0,0,0,0,0
43.041399500,0,0,1,0,0
43.041516875,0,0,0,0,0
43.041527750,1,0,0,0,0
43.102421292,0,0,0,0,0
43.102431875,0,1,0,0,0
43.102547500,0,0,0,0,0
43.102565375,0,0,0,1,0
43.103007125,0,0,0,0,0
43.103024000,0,0,0,0,1
43.158531292,0,0,0,0,0
43.158549167,0,0,0,1,0
43.158984875,0,0,0,0,0
43.192840042,0,0,0,1,0
43.193281792,0,0,0,0,0
43.243318000,0,0,0,1,0
43.243753667,0,0,0,0,0
43.293800750,0,0,0,1,0
43.294236417,0,0,0,0,0
43.344283792,0,0,0,1,0
43.344725542,0,0,0,0,0
43.394766542,0,0,0,1,0
43.395208292,0,0,0,0,0
43.445244500,0,0,0,1,0
43.445680167,0,0,0,0,0
43.495716375,0,0,0,1,0
43.496152042,0,0,0,0,0
43.546199250,0,0,1,0,0
43.546316625,0,0,0,0,0
43.546327500,1,0,0,0,0
43.607217792,0,0,0,0,0
43.607228375,0,1,0,0,0
43.607339625,0,0,0,0,0
43.607357500,0,0,0,1,0
43.607793167,0,0,0,0,0
43.607816125,0,0,0,0,1
43.663309667,0,0,0,0,0
43.663327542,0,0,0,1,0
43.663763250,0,0,0,0,0
43.697640167,0,0,0,1,0
43.698081917,0,0,0,0,0
43.748129000,0,0,0,1,0
43.748564667,0,0,0,0,0
43.798600875,0,0,0,1,0
43.799036542,0,0,0,0,0
43.849083625,0,0,0,1,0
43.849525375,0,0,0,0,0
43.899566667,0,0,0,1,0
43.900008417,0,0,0,0,0
43.950044625,0,0,0,1,0
43.950480292,0,0,0,0,0
44.000516500,0,0,0,1,0
44.000952167,0,0,0,0,0
44.050999375,0,0,1,0,0
44.051116750,0,0,0,0,0
44.051127625,1,0,0,0,0
44.073087875,0,0,0,0,0
44.073098417,0,1,0,0,0
44.073211542,0,0,0,0,0
44.073229417,0,0,0,1,0
44.073665125,0,0,0,0,0
44.073682000,0,0,0,0,1
44.129207875,0,0,0,0,0
44.129225750,0,0,0,1,0
44.129661417,0,0,0,0,0
44.151966042,0,0,0,1,0
44.152401750,0,0,0,0,0
44.202437917,0,0,0,1,0
44.202879667,0,0,0,0,0
44.252920667,0,0,0,1,0
44.253362417,0,0,0,0,0
44.303398625,0,0,0,1,0
44.303834292,0,0,0,0,0
44.353881375,0,0,0,1,0
44.354323125,0,0,0,0,0
44.404364125,0,0,0,1,0
44.404806167,0,0,0,0,0
44.454842375,0,0,0,1,0
44.455278042,0,0,0,0,0
44.505325125,0,0,0,1,0
44.505760792,0,0,0,0,0
44.555801250,0,0,0,1,0
44.556243000,0,0,0,0,0
44.556253875,1,0,0,0,0
44.617141500,0,0,0,0,0
44.617152042,0,1,0,0,0
44.617267667,0,0,0,0,0
44.617281417,0,0,1,0,0
44.617396625,0,0,0,0,0
44.617414500,0,0,0,1,0
44.617856250,0,0,0,0,0
44.617873125,0,0,0,0,1
44.673393250,0,0,0,0,0
44.673411125,0,0,0,1,0
44.673852875,0,0,0,0,0
44.707245250,0,0,0,1,0
44.707687000,0,0,0,0,0
44.757717125,0,0,0,1,0
44.758158875,0,0,0,0,0
44.808205917,0,0,0,1,0
44.808641625,0,0,0,0,0
44.858677792,0,0,0,1,0
44.859113500,0,0,0,0,0
44.909160542,0,0,0,1,0
44.909602292,0,0,0,0,0
44.959638792,0,0,0,1,0
44.960074500,0,0,0,0,0
45.010121542,0,0,0,1,0
45.010557250,0,0,0,0,0
45.060601542,1,0,0,0,0
45.121491542,0,0,0,0,0
45.121502125,0,1,0,0,0
45.121619625,0,0,0,0,0
45.121633375,0,0,1,0,0
45.121748875,0,0,0,0,0
45.121766750,0,0,0,1,0
45.122202417,0,0,0,0,0
45.122219292,0,0,0,0,1
45.176944750,0,0,0,0,0
45.176962625,0,0,0,1,0
45.177398292,0,0,0,0,0
45.212042250,0,0,0,1,0
45.212484000,0,0,0,0,0
45.262525292,0,0,0,1,0
45.262967042,0,0,0,0,0
45.313003250,0,0,0,1,0
45.313438917,0,0,0,0,0
45.363486000,0,0,0,1,0
45.363921667,0,0,0,0,0
45.413957875,0,0,0,1,0
45.414399625,0,0,0,0,0
45.464446667,0,0,0,1,0
45.464882375,0,0,0,0,0
45.514918875,0,0,0,1,0
45.515354542,0,0,0,0,0
45.565398542,0,1,0,0,0
45.565515750,0,0,0,0,0
45.565526625,1,0,0,0,0
45.587628833,0,0,0,0,0
45.587642542,0,0,1,0,0
45.587756792,0,0,0,0,0
45.587774667,0,0,0,1,0
45.588210375,0,0,0,0,0
45.588233292,0,0,0,0,1
45.643760917,0,0,0,0,0
45.643778792,0,0,0,1,0
45.644214500,0,0,0,0,0
45.666366542,0,0,0,1,0
45.666802250,0,0,0,0,0
45.716838417,0,0,0,1,0
45.717280167,0,0,0,0,0
45.767321167,0,0,0,1,0
45.767762917,0,0,0,0,0
45.817799417,0,0,0,1,0
45.818235125,0,0,0,0,0
45.868282167,0,0,0,1,0
45.868717875,0,0,0,0,0
45.918764917,0,0,0,1,0
45.919206667,0,0,0,0,0
45.969242875,0,0,0,1,0
45.969678542,0,0,0,0,0
46.019725625,0,0,0,1,0
46.020161292,0,0,0,0,0
46.070202042,0,0,0,1,0
46.070643792,0,0,0,0,0
46.070654667,1,0,0,0,0
46.131545417,0,0,0,0,0
46.131556000,0,1,0,0,0
46.131667542,0,0,0,0,0
46.131681292,0,0,1,0,0
46.131796792,0,0,0,0,0
46.131814667,0,0,0,1,0
46.132256417,0,0,0,0,0
46.132273292,0,0,0,0,1
46.187806875,0,0,0,0,0
46.187824750,0,0,0,1,0
46.188260417,0,0,0,0,0
46.221637125,0,0,0,1,0
46.222072792,0,0,0,0,0
46.272119875,0,0,0,1,0
46.272561625,0,0,0,0,0
46.322597792,0,0,0,1,0
46.323033500,0,0,0,0,0
46.373080875,0,0,0,1,0
46.373516542,0,0,0,0,0
46.423563625,0,0,0,1,0
46.424005375,0,0,0,0,0
46.474041542,0,0,0,1,0
46.474477250,0,0,0,0,0
46.524524292,0,0,0,1,0
46.524960000,0,0,0,0,0
46.574999417,0,0,0,0,1
46.630494542,0,0,0,0,0
46.630505417,1,0,0,0,0
46.691384750,0,0,0,0,0
46.691395292,0,1,0,0,0
46.691507500,0,0,0,0,0
46.691521250,0,0,1,0,0
46.691636750,0,0,0,0,0
46.691654625,0,0,0,1,0
46.692090292,0,0,0,0,0
46.726440917,0,0,0,1,0
46.726876625,0,0,0,0,0
46.776923667,0,0,0,1,0
46.777365417,0,0,0,0,0
46.827401625,0,0,0,1,0
46.827837292,0,0,0,0,0
46.877884375,0,0,0,1,0
46.878320042,0,0,0,0,0
46.928356542,0,0,0,1,0
46.928798292,0,0,0,0,0
46.978845375,0,0,0,1,0
46.979281042,0,0,0,0,0
47.029317250,0,0,0,1,0
47.029752917,0,0,0,0,0
47.079800125,0,0,1,0,0
47.079916875,0,0,0,0,0
47.079927750,1,0,0,0,0
47.101981417,0,0,0,0,0
47.101992000,0,1,0,0,0
47.102107625,0,0,0,0,0
47.102125500,0,0,0,1,0
47.102561167,0,0,0,0,0
47.102578042,0,0,0,0,1
47.158108917,0,0,0,0,0
47.158126792,0,0,0,1,0
47.158562500,0,0,0,0,0
47.180758375,0,0,0,1,0
47.181194042,0,0,0,0,0
47.231241125,0,0,0,1,0
47.231676792,0,0,0,0,0
47.281723875,0,0,0,1,0
47.282165625,0,0,0,0,0
47.332201792,0,0,0,1,0
47.332637500,0,0,0,0,0
47.382684542,0,0,0,1,0
47.383120250,0,0,0,0,0
47.433156417,0,0,0,1,0
47.433598167,0,0,0,0,0
47.483639500,0,0,0,1,0
47.484081250,0,0,0,0,0
47.534117417,0,0,0,1,0
47.534553125,0,0,0,0,0
47.584600292,0,0,1,0,0
47.584716750,0,0,0,0,0
47.584727625,1,0,0,0,0
47.645617625,0,0,0,0,0
47.645628167,0,1,0,0,0
47.645739750,0,0,0,0,0
47.645757625,0,0,0,1,0
47.646193292,0,0,0,0,0
47.646210167,0,0,0,0,1
47.701691542,0,0,0,0,0
47.701709417,0,0,0,1,0
47.702151167,0,0,0,0,0
47.736039000,0,0,0,1,0
47.736474667,0,0,0,0,0
47.786521750,0,0,0,1,0
47.786963500,0,0,0,0,0
47.836999667,0,0,0,1,0
47.837435375,0,0,0,0,0
47.887482417,0,0,0,1,0
47.887918125,0,0,0,0,0
47.937965167,0,0,0,1,0
47.938406917,0,0,0,0,0
47.988437042,0,0,0,1,0
47.988879125,0,0,0,0,0
48.038926167,0,0,0,1,0
48.039361875,0,0,0,0,0
48.089402292,0,0,0,1,0
48.089838000,0,0,0,0,0
48.089848875,1,0,0,0,0
48.150746292,0,0,0,0,0
48.150756875,0,1,0,0,0
48.150867500,0,0,0,0,0
48.150881250,0,0,1,0,0
48.150996750,0,0,0,0,0
48.151014625,0,0,0,1,0
48.151456375,0,0,0,0,0
48.151473250,0,0,0,0,1
48.206985875,0,0,0,0,0
48.207003750,0,0,0,1,0
48.207439417,0,0,0,0,0
48.240837542,0,0,0,1,0
48.241273250,0,0,0,0,0
48.291320625,0,0,0,1,0
48.291762375,0,0,0,0,0
48.341798542,0,0,0,1,0
48.342234250,0,0,0,0,0
48.392281292,0,0,0,1,0
48.392717000,0,0,0,0,0
48.442764042,0,0,0,1,0
48.443205792,0,0,0,0,0
48.493246792,0,0,0,1,0
48.493688542,0,0,0,0,0
48.543725042,0,0,0,1,0
48.544160750,0,0,0,0,0
48.594201167,0,0,0,1,0
48.594636875,0,0,0,0,0
48.594647750,1,0,0,0,0
48.616701500,0,0,0,0,0
48.616712042,0,1,0,0,0
48.616827667,0,0,0,0,0
48.616841417,0,0,1,0,0
48.616956625,0,0,0,0,0
48.616973500,0,0,0,0,1
48.672498625,0,0,0,0,0
48.672522542,0,0,0,1,0
48.672958250,0,0,0,0,0
48.695164667,0,0,0,1,0
48.695600375,0,0,0,0,0
48.745636542,0,0,0,1,0
48.746072250,0,0,0,0,0
48.796119292,0,0,0,1,0
48.796561042,0,0,0,0,0
48.846608417,0,0,0,1,0
48.847044125,0,0,0,0,0
48.897080292,0,0,0,1,0
48.897516000,0,0,0,0,0
48.947563042,0,0,0,1,0
48.948004792,0,0,0,0,0
48.998045792,0,0,0,1,0
48.998487542,0,0,0,0,0
49.048523750,0,0,0,1,0
49.048959417,0,0,0,0,0
49.098999167,0,0,0,0,1
49.154491500,0,0,0,0,0
49.154502375,1,0,0,0,0
49.215382000,0,0,0,0,0
49.215392542,0,1,0,0,0
49.215507542,0,0,0,0,0
49.215521292,0,0,1,0,0
49.215636792,0,0,0,0,0
49.215654667,0,0,0,1,0
49.216090375,0,0,0,0,0
49.250441000,0,0,0,1,0
49.250876667,0,0,0,0,0
49.300923750,0,0,0,1,0
49.301365500,0,0,0,0,0
49.351406500,0,0,0,1,0
49.351848250,0,0,0,0,0
49.401884750,0,0,0,1,0
49.402320417,0,0,0,0,0
49.452356625,0,0,0,1,0
49.452792292,0,0,0,0,0
49.502839375,0,0,0,1,0
49.503281125,0,0,0,0,0
49.553317292,0,0,0,1,0
49.553753000,0,0,0,0,0
49.603800167,0,0,1,0,0
49.603916625,0,0,0,0,0
49.603927500,1,0,0,0,0
49.664818250,0,0,0,0,0
49.664828792,0,1,0,0,0
49.664939750,0,0,0,0,0
49.664957625,0,0,0,1,0
49.665393292,0,0,0,0,0
49.665410167,0,0,0,0,1
49.720920000,0,0,0,0,0
49.720937875,0,0,0,1,0
49.721379625,0,0,0,0,0
49.755245667,0,0,0,1,0
49.755681375,0,0,0,0,0
49.805717542,0,0,0,1,0
49.806159292,0,0,0,0,0
49.856200292,0,0,0,1,0
49.856642042,0,0,0,0,0
49.906678250,0,0,0,1,0
49.907113917,0,0,0,0,0
49.957161292,0,0,0,1,0
49.957597000,0,0,0,0,0
50.007644042,0,0,0,1,0
50.008085792,0,0,0,0,0
50.058122000,0,0,0,1,0
50.058557667,0,0,0,0,0
50.108602000,1,0,0,0,0
50.130708750,0,0,0,0,0
50.130719292,0,1,0,0,0
50.130835542,0,0,0,0,0
50.130849292,0,0,1,0,0
50.130964792,0,0,0,0,0
50.130982667,0,0,0,1,0
50.131418375,0,0,0,0,0
50.131435250,0,0,0,0,1
50.186955042,0,0,0,0,0
50.186972917,0,0,0,1,0
50.187414667,0,0,0,0,0
50.209567042,0,0,0,1,0
50.210002750,0,0,0,0,0
50.260038917,0,0,0,1,0
50.260474625,0,0,0,0,0
50.310521667,0,0,0,1,0
50.310963417,0,0,0,0,0
50.361004417,0,0,0,1,0
50.361446167,0,0,0,0,0
50.411482375,0,0,0,1,0
50.411918042,0,0,0,0,0
50.461965125,0,0,0,1,0
50.462400792,0,0,0,0,0
50.512437292,0,0,0,1,0
50.512879042,0,0,0,0,0
50.562926125,0,0,0,1,0
50.563361792,0,0,0,0,0
50.613402250,0,0,0,1,0
50.613837917,0,0,0,0,0
50.613848792,1,0,0,0,0
50.674738792,0,0,0,0,0
50.674749375,0,1,0,0,0
50.674867500,0,0,0,0,0
50.674881250,0,0,1,0,0
50.674996750,0,0,0,0,0
50.675014625,0,0,0,1,0
50.675450292,0,0,0,0,0
50.675473250,0,0,0,0,1
50.730994625,0,0,0,0,0
50.731012500,0,0,0,1,0
50.731448167,0,0,0,0,0
50.764846625,0,0,0,1,0
50.765282292,0,0,0,0,0
50.815318500,0,0,0,1,0
50.815760250,0,0,0,0,0
50.865801250,0,0,0,1,0
50.866243000,0,0,0,0,0
50.916279167,0,0,0,1,0
50.916714875,0,0,0,0,0
50.966761917,0,0,0,1,0
50.967197625,0,0,0,0,0
51.017244667,0,0,0,1,0
51.017686417,0,0,0,0,0
51.067722917,0,0,0,1,0
51.068158625,0,0,0,0,0
51.118198042,0,0,0,0,1
51.173717875,0,0,0,0,0
51.173728750,1,0,0,0,0
51.234608667,0,0,0,0,0
51.234619250,0,1,0,0,0
51.234731750,0,0,0,0,0
51.234745500,0,0,1,0,0
51.234860667,0,0,0,0,0
51.234878542,0,0,0,1,0
51.235314250,0,0,0,0,0
51.269642792,0,0,0,1,0
51.270078500,0,0,0,0,0
51.320125875,0,0,0,1,0
51.320561542,0,0,0,0,0
51.370597750,0,0,0,1,0
51.371039500,0,0,0,0,0
51.421086542,0,0,0,1,0
51.421522250,0,0,0,0,0
51.471558417,0,0,0,1,0
51.471994125,0,0,0,0,0
51.522041167,0,0,0,1,0
51.522482917,0,0,0,0,0
51.572519417,0,0,0,1,0
51.572955125,0,0,0,0,0
51.622999125,0,1,0,0,0
51.623115667,0,0,0,0,0
51.623126542,1,0,0,0,0
51.645181875,0,0,0,0,0
51.645201667,0,0,1,0,0
51.645316875,0,0,0,0,0
51.645334750,0,0,0,1,0
51.645770417,0,0,0,0,0
51.645787292,0,0,0,0,1
51.701310250,0,0,0,0,0
51.701328125,0,0,0,1,0
51.701769875,0,0,0,0,0
51.723959375,0,0,0,1,0
51.724401125,0,0,0,0,0
51.774437292,0,0,0,1,0
51.774873000,0,0,0,0,0
51.824920042,0,0,0,1,0
51.825355750,0,0,0,0,0
51.875403125,0,0,0,1,0
51.875844875,0,0,0,0,0
51.925881042,0,0,0,1,0
51.926316750,0,0,0,0,0
51.976363792,0,0,0,1,0
51.976799500,0,0,0,0,0
52.026846542,0,0,0,1,0
52.027288292,0,0,0,0,0
52.077324500,0,0,0,1,0
52.077760167,0,0,0,0,0
52.127800917,0,0,0,1,0
52.128236625,0,0,0,0,0
52.128247500,1,0,0,0,0
52.189137625,0,0,0,0,0
52.189148167,0,1,0,0,0
52.189259750,0,0,0,0,0
52.189273500,0,0,1,0,0
52.189388667,0,0,0,0,0
52.189406542,0,0,0,1,0
52.189842250,0,0,0,0,0
52.189859125,0,0,0,0,1
52.245371250,0,0,0,0,0
52.245389125,0,0,0,1,0
52.245824792,0,0,0,0,0
52.279245000,0,0,0,1,0
52.279680667,0,0,0,0,0
52.329716875,0,0,0,1,0
52.330152542,0,0,0,0,0
52.380199625,0,0,0,1,0
52.380641375,0,0,0,0,0
52.430677875,0,0,0,1,0
52.431113542,0,0,0,0,0
52.481160625,0,0,0,1,0
52.481596292,0,0,0,0,0
52.531643375,0,0,0,1,0
52.532085125,0,0,0,0,0
52.582126125,0,0,0,1,0
52.582567875,0,0,0,0,0
52.632601292,1,0,0,0,0
52.693492667,0,0,0,0,0
52.693503250,0,1,0,0,0
52.693619500,0,0,0,0,0
52.693633250,0,0,1,0,0
52.693748750,0,0,0,0,0
52.693772667,0,0,0,1,0
52.694208375,0,0,0,0,0
52.694225250,0,0,0,0,1
52.749741292,0,0,0,0,0
52.749759167,0,0,0,1,0
52.750200917,0,0,0,0,0
52.784045250,0,0,0,1,0
52.784480917,0,0,0,0,0
52.834517125,0,0,0,1,0
52.834952792,0,0,0,0,0
52.884999875,0,0,0,1,0
52.885441625,0,0,0,0,0
52.935477792,0,0,0,1,0
52.935913500,0,0,0,0,0
52.985960875,0,0,0,1,0
52.986396542,0,0,0,0,0
53.036443625,0,0,0,1,0
53.036885375,0,0,0,0,0
53.086926375,0,0,0,1,0
53.087368125,0,0,0,0,0
53.137401542,1,0,0,0,0
53.159452750,0,0,0,0,0
53.159463292,0,1,0,0,0
53.159579542,0,0,0,0,0
53.159593292,0,0,1,0,0
53.159708625,0,0,0,0,0
53.159726500,0,0,0,1,0
53.160162167,0,0,0,0,0
53.160179042,0,0,0,0,1
53.215698875,0,0,0,0,0
53.215716750,0,0,0,1,0
53.216158500,0,0,0,0,0
53.238359167,0,0,0,1,0
53.238800917,0,0,0,0,0
53.288837125,0,0,0,1,0
53.289272792,0,0,0,0,0
53.339319875,0,0,0,1,0
53.339755542,0,0,0,0,0
53.389802625,0,0,0,1,0
53.390244375,0,0,0,0,0
53.440291417,0,0,0,1,0
53.440727125,0,0,0,0,0
53.490763292,0,0,0,1,0
53.491199000,0,0,0,0,0
53.541246375,0,0,0,1,0
53.541688125,0,0,0,0,0
53.591718250,0,0,0,1,0
53.592160000,0,0,0,0,0
53.642199417,0,0,0,0,1
53.697713000,0,0,0,0,0
53.697723875,1,0,0,0,0
53.758597417,0,0,0,0,0
53.758608000,0,1,0,0,0
53.758729667,0,0,0,0,0
53.758743417,0,0,1,0,0
53.758860792,0,0,0,0,0
53.758878667,0,0,0,1,0
53.759314375,0,0,0,0,0
53.793643250,0,0,0,1,0
53.794078917,0,0,0,0,0
53.844126000,0,0,0,1,0
53.844561667,0,0,0,0,0
53.894597875,0,0,0,1,0
53.895039625,0,0,0,0,0
53.945080625,0,0,0,1,0
53.945522375,0,0,0,0,0
53.995558542,0,0,0,1,0
53.995994250,0,0,0,0,0
54.046041292,0,0,0,1,0
54.046483042,0,0,0,0,0
54.096524375,0,0,0,1,0
54.096966125,0,0,0,0,0
54.146999250,0,1,0,0,0
54.147115500,0,0,0,0,0
54.147126375,1,0,0,0,0
54.208013542,0,0,0,0,0
54.208027292,0,0,1,0,0
54.208140625,0,0,0,0,0
54.208158500,0,0,0,1,0
54.208600250,0,0,0,0,0
54.208617125,0,0,0,0,1
54.264129750,0,0,0,0,0
54.264147625,0,0,0,1,0
54.264589375,0,0,0,0,0
54.298444250,0,0,0,1,0
54.298879917,0,0,0,0,0
54.348916417,0,0,0,1,0
54.349352125,0,0,0,0,0
54.399399167,0,0,0,1,0
54.399840917,0,0,0,0,0
54.449881917,0,0,0,1,0
54.450323667,0,0,0,0,0
54.500359875,0,0,0,1,0
54.500795542,0,0,0,0,0
54.550842625,0,0,0,1,0
54.551278292,0,0,0,0,0
54.601325375,0,0,0,1,0
54.601767125,0,0,0,0,0
54.651800875,1,0,0,0,0
54.673765750,0,0,0,0,0
54.673776292,0,1,0,0,0
54.673891625,0,0,0,0,0
54.673905375,0,0,1,0,0
54.674020875,0,0,0,0,0
54.674038750,0,0,0,1,0
54.674480500,0,0,0,0,0
54.674497375,0,0,0,0,1
54.730029667,0,0,0,0,0
54.730047542,0,0,0,1,0
54.730483250,0,0,0,0,0
54.752766125,0,0,0,1,0
54.753207875,0,0,0,0,0
54.803244042,0,0,0,1,0
54.803679750,0,0,0,0,0
54.853726792,0,0,0,1,0
54.854162500,0,0,0,0,0
54.904199000,0,0,0,1,0
54.904640750,0,0,0,0,0
54.954681750,0,0,0,1,0
54.955123500,0,0,0,0,0
55.005159667,0,0,0,1,0
55.005595375,0,0,0,0,0
55.055642417,0,0,0,1,0
55.056078125,0,0,0,0,0
55.106125167,0,0,0,1,0
55.106566917,0,0,0,0,0
55.156600667,1,0,0,0,0
55.217492042,0,0,0,0,0
55.217502625,0,1,0,0,0
55.217619500,0,0,0,0,0
55.217633250,0,0,1,0,0
55.217748750,0,0,0,0,0
55.217766625,0,0,0,1,0
55.218208375,0,0,0,0,0
55.218225250,0,0,0,0,1
55.273747542,0,0,0,0,0
55.273765417,0,0,0,1,0
55.274201125,0,0,0,0,0
55.308051500,0,0,0,1,0
55.308487167,0,0,0,0,0
55.358523375,0,0,0,1,0
55.358959042,0,0,0,0,0
55.409006125,0,0,0,1,0
55.409447875,0,0,0,0,0
55.459478292,0,0,0,1,0
55.459920042,0,0,0,0,0
55.509967125,0,0,0,1,0
55.510402792,0,0,0,0,0
55.560439000,0,0,0,1,0
55.560874667,0,0,0,0,0
55.610921750,0,0,0,1,0
55.611363500,0,0,0,0,0
55.661399792,0,0,1,0,0
55.661516875,0,0,0,0,0
55.661527750,1,0,0,0,0
55.722418917,0,0,0,0,0
55.722429500,0,1,0,0,0
55.722547625,0,0,0,0,0
55.722565500,0,0,0,1,0
55.723007250,0,0,0,0,0
55.723024125,0,0,0,0,1
55.778507667,0,0,0,0,0
55.778525542,0,0,0,1,0
55.778961250,0,0,0,0,0
55.812838167,0,0,0,1,0
55.813279917,0,0,0,0,0
55.863327000,0,0,0,1,0
55.863762667,0,0,0,0,0
55.913798875,0,0,0,1,0
55.914234542,0,0,0,0,0
55.964281625,0,0,0,1,0
55.964723375,0,0,0,0,0
56.014759875,0,0,0,1,0
56.015195542,0,0,0,0,0
56.065242625,0,0,0,1,0
56.065678292,0,0,0,0,0
56.115725375,0,0,0,1,0
56.116167125,0,0,0,0,0
56.166200542,1,0,0,0,0
56.188255625,0,0,0,0,0
56.188266167,0,1,0,0,0
56.188379625,0,0,0,0,0
56.188393375,0,0,1,0,0
56.188508875,0,0,0,0,0
56.188526750,0,0,0,1,0
56.188968500,0,0,0,0,0
56.188985375,0,0,0,0,1
56.244516417,0,0,0,0,0
56.244534292,0,0,0,1,0
56.244970000,0,0,0,0,0
56.267165875,0,0,0,1,0
56.267607625,0,0,0,0,0
56.317637750,0,0,0,1,0
56.318079500,0,0,0,0,0
56.368126542,0,0,0,1,0
56.368562250,0,0,0,0,0
56.418598417,0,0,0,1,0
56.419034125,0,0,0,0,0
56.469081167,0,0,0,1,0
56.469522917,0,0,0,0,0
56.519559125,0,0,0,1,0
56.519994792,0,0,0,0,0
56.570042167,0,0,0,1,0
56.570477875,0,0,0,0,0
56.620524917,0,0,0,1,0
56.620966667,0,0,0,0,0
56.671007125,0,0,0,1,0
56.671442792,0,0,0,0,0
56.671453667,1,0,0,0,0
56.732337625,0,0,0,0,0
56.732348167,0,1,0,0,0
56.732459542,0,0,0,0,0
56.732473292,0,0,1,0,0
56.732588792,0,0,0,0,0
56.732606667,0,0,0,1,0
56.733042375,0,0,0,0,0
56.733059250,0,0,0,0,1
56.788583125,0,0,0,0,0
56.788601000,0,0,0,1,0
56.789042750,0,0,0,0,0
56.822446000,0,0,0,1,0
56.822887750,0,0,0,0,0
56.872923917,0,0,0,1,0
56.873359625,0,0,0,0,0
56.923406667,0,0,0,1,0
56.923842375,0,0,0,0,0
56.973878542,0,0,0,1,0
56.974320292,0,0,0,0,0
57.024356500,0,0,0,1,0
57.024792167,0,0,0,0,0
57.074839250,0,0,0,1,0
57.075274917,0,0,0,0,0
57.125322292,0,0,0,1,0
57.125764042,0,0,0,0,0
57.175802292,1,0,0,0,0
57.236699542,0,0,0,0,0
57.236710125,0,1,0,0,0
57.236827625,0,0,0,0,0
57.236841375,0,0,1,0,0
57.236956875,0,0,0,0,0
57.236974750,0,0,0,1,0
57.237416500,0,0,0,0,0
57.237433375,0,0,0,0,1
57.292924750,0,0,0,0,0
57.292942625,0,0,0,1,0
57.293378292,0,0,0,0,0
57.327244042,0,0,0,1,0
57.327685792,0,0,0,0,0
57.377722292,0,0,0,1,0
57.378158000,0,0,0,0,0
57.428205042,0,0,0,1,0
57.428640750,0,0,0,0,0
57.478676917,0,0,0,1,0
57.479118667,0,0,0,0,0
57.529165750,0,0,0,1,0
57.529601417,0,0,0,0,0
57.579637625,0,0,0,1,0
57.580073292,0,0,0,0,0
57.630120375,0,0,0,1,0
57.630562125,0,0,0,0,0
57.680600667,1,0,0,0,0
57.702561000,0,0,0,0,0
57.702571542,0,1,0,0,0
57.702683750,0,0,0,0,0
57.702697500,0,0,1,0,0
57.702812667,0,0,0,0,0
57.702830542,0,0,0,1,0
57.703272292,0,0,0,0,0
57.703289167,0,0,0,0,1
57.758816500,0,0,0,0,0
57.758834375,0,0,0,1,0
57.759270042,0,0,0,0,0
57.781563792,0,0,0,1,0
57.781999500,0,0,0,0,0
57.832046542,0,0,0,1,0
57.832488292,0,0,0,0,0
57.882524500,0,0,0,1,0
57.882960167,0,0,0,0,0
57.932996667,0,0,0,1,0
57.933432375,0,0,0,0,0
57.983479417,0,0,0,1,0
57.983921167,0,0,0,0,0
58.033957375,0,0,0,1,0
58.034393042,0,0,0,0,0
58.084440125,0,0,0,1,0
58.084875792,0,0,0,0,0
58.134922875,0,0,0,1,0
58.135364625,0,0,0,0,0
